"","method","survey_year","island","species","MPA","REF","log_ratio"
"89","BRUV",2019,"Anacapa","den_OYT",0.0315482122559212,0.198214878922588,-0.798161497427913
"90","BRUV",2019,"Anacapa","den_PATR",0.0315482122559212,0.0315482122559212,0
"91","BRUV",2019,"Anacapa","den_PCAL",0.0315482122559212,0.281548212255921,-0.950578019959244
"92","BRUV",2019,"Anacapa","den_PCLA",0.102976783684493,0.0315482122559212,0.513764569117067
"93","BRUV",2019,"Anacapa","den_PCLAYOY",0.0315482122559212,0.0315482122559212,0
"94","BRUV",2019,"Anacapa","den_PCOE",0.245833926541635,0.0315482122559212,0.891667063813001
"95","BRUV",2019,"Anacapa","den_PFAL",0.0315482122559212,0.0315482122559212,0
"96","BRUV",2019,"Anacapa","den_PFUR",0.0315482122559212,0.114881545589255,-0.561275515742308
"97","BRUV",2019,"Anacapa","den_PGLA",0.0315482122559212,0.0315482122559212,0
"98","BRUV",2019,"Anacapa","den_PHOL",0.0315482122559212,0.0315482122559212,0
"99","BRUV",2019,"Anacapa","den_PLEU",0.0315482122559212,0.0315482122559212,0
"100","BRUV",2019,"Anacapa","den_PMAC",0.0315482122559212,0.0315482122559212,0
"101","BRUV",2019,"Anacapa","den_PMEL",0.0315482122559212,0.0315482122559212,0
"102","BRUV",2019,"Anacapa","den_PNEB",0.0315482122559212,0.0315482122559212,0
"103","BRUV",2019,"Anacapa","den_PNOT",0.0315482122559212,0.0315482122559212,0
"104","BRUV",2019,"Anacapa","den_PPRO",0.0315482122559212,0.0315482122559212,0
"105","BRUV",2019,"Anacapa","den_PTRI",0.0315482122559212,0.0315482122559212,0
"106","BRUV",2019,"Anacapa","den_PVIO",0.0315482122559212,0.0315482122559212,0
"107","BRUV",2019,"Anacapa","den_RALL",0.0315482122559212,0.0315482122559212,0
"108","BRUV",2019,"Anacapa","den_RBIN",0.0315482122559212,0.0315482122559212,0
"109","BRUV",2019,"Anacapa","den_RFSP",0.245833926541635,0.0732148789225879,0.526042469395541
"110","BRUV",2019,"Anacapa","den_RFYOY",0.0315482122559212,0.0315482122559212,0
"111","BRUV",2019,"Anacapa","den_RHYP",0.0315482122559212,0.0315482122559212,0
"112","BRUV",2019,"Anacapa","den_RJOR",0.0315482122559212,0.0315482122559212,0
"113","BRUV",2019,"Anacapa","den_RNIC",0.352976783684492,0.573214878922588,-0.210571313332536
"114","BRUV",2019,"Anacapa","den_RONSP",0.0315482122559212,0.0315482122559212,0
"115","BRUV",2019,"Anacapa","den_RRIC",0.0315482122559212,0.0315482122559212,0
"116","BRUV",2019,"Anacapa","den_RSTE",0.0315482122559212,0.0315482122559212,0
"117","BRUV",2019,"Anacapa","den_RTOX",0.0315482122559212,0.0315482122559212,0
"118","BRUV",2019,"Anacapa","den_RVAC",0.0672624979702069,0.0732148789225879,-0.036826356559581
"119","BRUV",2019,"Anacapa","den_RYOY",0.0315482122559212,0.0315482122559212,0
"120","BRUV",2019,"Anacapa","den_SACA",0.0315482122559212,0.0315482122559212,0
"121","BRUV",2019,"Anacapa","den_SARG",0.0315482122559212,0.0315482122559212,0
"122","BRUV",2019,"Anacapa","den_SATR",0.0315482122559212,0.0315482122559212,0
"123","BRUV",2019,"Anacapa","den_SAUR",0.0315482122559212,0.0315482122559212,0
"124","BRUV",2019,"Anacapa","den_SCAL",0.0315482122559212,0.0315482122559212,0
"125","BRUV",2019,"Anacapa","den_SCAR",0.0315482122559212,0.0315482122559212,0
"126","BRUV",2019,"Anacapa","den_SCAU",0.174405355113064,0.448214878922588,-0.409926453455035
"127","BRUV",2019,"Anacapa","den_SCHI",0.0315482122559212,0.0315482122559212,0
"128","BRUV",2019,"Anacapa","den_SCHR",0.0315482122559212,0.0315482122559212,0
"129","BRUV",2019,"Anacapa","den_SCOMSPP",0.0315482122559212,0.0315482122559212,0
"130","BRUV",2019,"Anacapa","den_SCON",0.0315482122559212,0.0732148789225879,-0.36562459441746
"131","BRUV",2019,"Anacapa","den_SDAL",0.0315482122559212,0.0315482122559212,0
"132","BRUV",2019,"Anacapa","den_SDIA",0.0315482122559212,0.0315482122559212,0
"133","BRUV",2019,"Anacapa","den_SEBASTESSPP",0.0315482122559212,0.0315482122559212,0
"134","BRUV",2019,"Anacapa","den_SEBSPP",0.0315482122559212,0.239881545589254,-0.881022084301978
"135","BRUV",2019,"Anacapa","den_SENT",0.0315482122559212,0.281548212255921,-0.950578019959244
"136","BRUV",2019,"Anacapa","den_SFLA",0.0315482122559212,0.0315482122559212,0
"137","BRUV",2019,"Anacapa","den_SGIG",0.138691069398778,0.239881545589254,-0.237948341527946
"138","BRUV",2019,"Anacapa","den_SGOO",0.0315482122559212,0.0315482122559212,0
"139","BRUV",2019,"Anacapa","den_SGUT",0.102976783684493,0.239881545589254,-0.367257515184912
"140","BRUV",2019,"Anacapa","den_SHOP",0.138691069398778,0.864881545589254,-0.794908133582924
"141","BRUV",2019,"Anacapa","den_SJAP",0.0315482122559212,0.0315482122559212,0
"142","BRUV",2019,"Anacapa","den_SLAL",0.0315482122559212,0.656548212255921,-1.31829186901992
"143","BRUV",2019,"Anacapa","den_SLEN",0.0315482122559212,0.0315482122559212,0
"144","BRUV",2019,"Anacapa","den_SLUC",0.0672624979702069,0.0315482122559212,0.328798237857879
"145","BRUV",2019,"Anacapa","den_SMAL",0.0315482122559212,0.0315482122559212,0
"146","BRUV",2019,"Anacapa","den_SMAR",0.0315482122559212,0.0315482122559212,0
"147","BRUV",2019,"Anacapa","den_SMEL",0.0315482122559212,0.0315482122559212,0
"148","BRUV",2019,"Anacapa","den_SMIN",0.0315482122559212,0.198214878922588,-0.798161497427913
"149","BRUV",2019,"Anacapa","den_SMYS",0.0315482122559212,0.198214878922588,-0.798161497427913
"150","BRUV",2019,"Anacapa","den_SMYSYOY",0.0315482122559212,0.0315482122559212,0
"151","BRUV",2019,"Anacapa","den_SNEB",0.0315482122559212,0.0315482122559212,0
"152","BRUV",2019,"Anacapa","den_SNIG",0.0315482122559212,0.0315482122559212,0
"153","BRUV",2019,"Anacapa","den_SPAU",0.0315482122559212,0.906548212255921,-1.45841615170404
"154","BRUV",2019,"Anacapa","den_SPAUYOY",0.0315482122559212,0.0315482122559212,0
"155","BRUV",2019,"Anacapa","den_SPIN",0.0315482122559212,0.0315482122559212,0
"156","BRUV",2019,"Anacapa","den_SPINYOY",0.0315482122559212,0.0315482122559212,0
"157","BRUV",2019,"Anacapa","den_SPUL",0.281548212255921,1.19821487892259,-0.628981934121809
"158","BRUV",2019,"Anacapa","den_SPULYOY",0.0315482122559212,0.0315482122559212,0
"159","BRUV",2019,"Anacapa","den_SRAS",0.0315482122559212,0.0732148789225879,-0.36562459441746
"160","BRUV",2019,"Anacapa","den_SROS",0.46011964082735,1.86488154558925,-0.607780479196396
"161","BRUV",2019,"Anacapa","den_SRUB",0.138691069398778,0.198214878922588,-0.155087754653881
"162","BRUV",2019,"Anacapa","den_SSAG",0.0315482122559212,4.19821487892259,-2.12408990939372
"163","BRUV",2019,"Anacapa","den_SSEM",5.13869106939878,1.98988154558925,0.412025284984786
"164","BRUV",2019,"Anacapa","den_SSER",0.0315482122559212,0.0315482122559212,0
"165","BRUV",2019,"Anacapa","den_STICH",0.0315482122559212,0.0315482122559212,0
"166","BRUV",2019,"Anacapa","den_STRE",0.0315482122559212,0.0315482122559212,0
"167","BRUV",2019,"Anacapa","den_SUMB",0.0315482122559212,0.0315482122559212,0
"168","BRUV",2019,"Anacapa","den_SXYR",0.0315482122559212,0.0315482122559212,0
"169","BRUV",2019,"Anacapa","den_SYNG",0.0315482122559212,0.0315482122559212,0
"170","BRUV",2019,"Anacapa","den_TCAL",0.0315482122559212,0.0315482122559212,0
"171","BRUV",2019,"Anacapa","den_Total",0.0315482122559212,0.0315482122559212,0
"172","BRUV",2019,"Anacapa","den_TPAC",0.0315482122559212,0.0315482122559212,0
"173","BRUV",2019,"Anacapa","den_TSEM",0.0315482122559212,0.0315482122559212,0
"174","BRUV",2019,"Anacapa","den_TSYM",0.0315482122559212,0.0315482122559212,0
"175","BRUV",2019,"Anacapa","den_UHAL",0.0315482122559212,0.0315482122559212,0
"176","BRUV",2019,"Anacapa","den_UnID.SMYS",0.0315482122559212,0.0315482122559212,0
"177","BRUV",2019,"Anacapa","den_UNK",0.0315482122559212,0.0315482122559212,0
"178","BRUV",2019,"Anacapa","den_URON",0.0315482122559212,0.0315482122559212,0
"179","BRUV",2019,"Anacapa","den_USAN",0.0315482122559212,0.0315482122559212,0
"180","BRUV",2019,"Anacapa","den_XCAL",0.0315482122559212,0.0315482122559212,0
"181","BRUV",2019,"Anacapa","den_XLIO",0.0315482122559212,0.0315482122559212,0
"182","BRUV",2019,"Anacapa","den_ZEXA",0.0315482122559212,0.0315482122559212,0
"183","BRUV",2019,"Anacapa","den_ZROS",0.0315482122559212,0.0315482122559212,0
"184","BRUV",2019,"Santa Rosa","den_nontargeted",9.61775510880764,2.81726249797021,0.533246400507797
"185","BRUV",2019,"Santa Rosa","den_targeted",14.3074102812214,13.5672624979702,0.0230688034531845
"186","BRUV",2019,"Santa Rosa","den_AAFF",0.0315482122559212,0.0315482122559212,0
"187","BRUV",2019,"Santa Rosa","den_AARG",0.0315482122559212,0.0315482122559212,0
"188","BRUV",2019,"Santa Rosa","den_ADAV",0.0315482122559212,0.0315482122559212,0
"189","BRUV",2019,"Santa Rosa","den_AFLA",0.0315482122559212,0.0315482122559212,0
"190","BRUV",2019,"Santa Rosa","den_AGUA",0.0315482122559212,0.0315482122559212,0
"191","BRUV",2019,"Santa Rosa","den_AHAR",0.0315482122559212,0.0315482122559212,0
"192","BRUV",2019,"Santa Rosa","den_AHOL",0.0660309708766109,0.0315482122559212,0.320772928813731
"193","BRUV",2019,"Santa Rosa","den_AINE",0.0315482122559212,0.0315482122559212,0
"194","BRUV",2019,"Santa Rosa","den_ANOB",0.0315482122559212,0.0315482122559212,0
"195","BRUV",2019,"Santa Rosa","den_AOCE",0.0315482122559212,0.0315482122559212,0
"196","BRUV",2019,"Santa Rosa","den_APFL",0.0315482122559212,0.0315482122559212,0
"197","BRUV",2019,"Santa Rosa","den_ATHE",0.0315482122559212,0.0315482122559212,0
"198","BRUV",2019,"Santa Rosa","den_ATHESPP",0.0315482122559212,0.0315482122559212,0
"199","BRUV",2019,"Santa Rosa","den_AVUL",0.0315482122559212,0.0315482122559212,0
"200","BRUV",2019,"Santa Rosa","den_BAITBALL",0.0315482122559212,0.0315482122559212,0
"201","BRUV",2019,"Santa Rosa","den_BATH",0.0315482122559212,0.0315482122559212,0
"202","BRUV",2019,"Santa Rosa","den_BFRE",0.0315482122559212,0.0315482122559212,0
"203","BRUV",2019,"Santa Rosa","den_BFREYOY",0.0315482122559212,0.0315482122559212,0
"204","BRUV",2019,"Santa Rosa","den_BOTH",0.0315482122559212,0.0315482122559212,0
"205","BRUV",2019,"Santa Rosa","den_BPOL",0.0315482122559212,0.0315482122559212,0
"206","BRUV",2019,"Santa Rosa","den_BRAY",0.0315482122559212,0.0672624979702069,-0.328798237857879
"207","BRUV",2019,"Santa Rosa","den_CAGG",0.0315482122559212,0.0315482122559212,0
"208","BRUV",2019,"Santa Rosa","den_CGIG",0.0315482122559212,0.0315482122559212,0
"209","BRUV",2019,"Santa Rosa","den_CITH",0.0315482122559212,0.0315482122559212,0
"210","BRUV",2019,"Santa Rosa","den_CITHSPP",0.0315482122559212,0.0315482122559212,0
"211","BRUV",2019,"Santa Rosa","den_CLUP",0.0315482122559212,0.0315482122559212,0
"212","BRUV",2019,"Santa Rosa","den_COBS",0.0315482122559212,0.0315482122559212,0
"213","BRUV",2019,"Santa Rosa","den_COTSP",0.0315482122559212,0.0672624979702069,-0.328798237857879
"214","BRUV",2019,"Santa Rosa","den_CPRI",5.82465166053178,5.10297678368449,0.057446365291801
"215","BRUV",2019,"Santa Rosa","den_CPUN",4.23844476398006,3.78154821225592,0.0495368860054269
"216","BRUV",2019,"Santa Rosa","den_CPUNYOY",0.0315482122559212,0.0315482122559212,0
"217","BRUV",2019,"Santa Rosa","den_CSAT",0.0315482122559212,0.0315482122559212,0
"218","BRUV",2019,"Santa Rosa","den_CSOR",0.859134419152473,1.71011964082735,-0.298965376567607
"219","BRUV",2019,"Santa Rosa","den_CSTI",0.0315482122559212,0.0315482122559212,0
"220","BRUV",2019,"Santa Rosa","den_CVEN",0.0315482122559212,0.0315482122559212,0
"221","BRUV",2019,"Santa Rosa","den_CVIO",0.0315482122559212,0.0315482122559212,0
"222","BRUV",2019,"Santa Rosa","den_CXAN",0.0315482122559212,0.0315482122559212,0
"223","BRUV",2019,"Santa Rosa","den_DMAC",0.0315482122559212,0.0315482122559212,0
"224","BRUV",2019,"Santa Rosa","den_EBIS",0.0315482122559212,0.0315482122559212,0
"225","BRUV",2019,"Santa Rosa","den_EJAC",0.0660309708766109,0.0315482122559212,0.320772928813731
"226","BRUV",2019,"Santa Rosa","den_EJOR",0.0315482122559212,0.0315482122559212,0
"227","BRUV",2019,"Santa Rosa","den_ELAT",0.0315482122559212,0.0315482122559212,0
"228","BRUV",2019,"Santa Rosa","den_EMBI",0.0315482122559212,0.0315482122559212,0
"229","BRUV",2019,"Santa Rosa","den_EMOR",0.0315482122559212,0.0315482122559212,0
"230","BRUV",2019,"Santa Rosa","den_ETAU",0.0315482122559212,0.0315482122559212,0
"231","BRUV",2019,"Santa Rosa","den_EWAL",0.0315482122559212,0.0315482122559212,0
"232","BRUV",2019,"Santa Rosa","den_GBY",0.0315482122559212,0.0315482122559212,0
"233","BRUV",2019,"Santa Rosa","den_GGAL",0.0315482122559212,0.0315482122559212,0
"234","BRUV",2019,"Santa Rosa","den_GLIN",0.0315482122559212,0.0315482122559212,0
"235","BRUV",2019,"Santa Rosa","den_GMAE",0.0315482122559212,0.0315482122559212,0
"236","BRUV",2019,"Santa Rosa","den_GMOR",0.0315482122559212,0.0315482122559212,0
"237","BRUV",2019,"Santa Rosa","den_GNIG",0.0315482122559212,0.0315482122559212,0
"238","BRUV",2019,"Santa Rosa","den_HANA",0.0315482122559212,0.0315482122559212,0
"239","BRUV",2019,"Santa Rosa","den_HARG",0.0315482122559212,0.0315482122559212,0
"240","BRUV",2019,"Santa Rosa","den_HAZU",0.0315482122559212,0.0315482122559212,0
"241","BRUV",2019,"Santa Rosa","den_HCAL",0.0315482122559212,0.0315482122559212,0
"242","BRUV",2019,"Santa Rosa","den_HCAR",0.0315482122559212,0.0315482122559212,0
"243","BRUV",2019,"Santa Rosa","den_HDEC",0.0315482122559212,0.0315482122559212,0
"244","BRUV",2019,"Santa Rosa","den_HELL",0.0315482122559212,0.0315482122559212,0
"245","BRUV",2019,"Santa Rosa","den_HEXA",0.0315482122559212,0.0315482122559212,0
"246","BRUV",2019,"Santa Rosa","den_HFRA",0.0315482122559212,0.0315482122559212,0
"247","BRUV",2019,"Santa Rosa","den_HGRI",0.0315482122559212,0.0315482122559212,0
"248","BRUV",2019,"Santa Rosa","den_HHEM",0.0315482122559212,0.0315482122559212,0
"249","BRUV",2019,"Santa Rosa","den_HLAG",0.0315482122559212,0.0315482122559212,0
"250","BRUV",2019,"Santa Rosa","den_HROS",0.0315482122559212,0.0315482122559212,0
"251","BRUV",2019,"Santa Rosa","den_HRUB",0.0315482122559212,0.0315482122559212,0
"252","BRUV",2019,"Santa Rosa","den_HSEM",0.0315482122559212,0.0315482122559212,0
"253","BRUV",2019,"Santa Rosa","den_HSEMYOY",0.0315482122559212,0.0315482122559212,0
"254","BRUV",2019,"Santa Rosa","den_HSPI",0.0315482122559212,0.0315482122559212,0
"255","BRUV",2019,"Santa Rosa","den_HSTE",0.0315482122559212,0.0315482122559212,0
"256","BRUV",2019,"Santa Rosa","den_HSTO",0.0315482122559212,0.0315482122559212,0
"257","BRUV",2019,"Santa Rosa","den_KGB",0.0315482122559212,0.0315482122559212,0
"258","BRUV",2019,"Santa Rosa","den_LARM",0.0315482122559212,0.0315482122559212,0
"259","BRUV",2019,"Santa Rosa","den_LBIL",0.0315482122559212,0.0315482122559212,0
"260","BRUV",2019,"Santa Rosa","den_LHIR",0.0315482122559212,0.0315482122559212,0
"261","BRUV",2019,"Santa Rosa","den_MCAL",0.0315482122559212,0.0315482122559212,0
"262","BRUV",2019,"Santa Rosa","den_MMIN",0.0315482122559212,0.0315482122559212,0
"263","BRUV",2019,"Santa Rosa","den_MMOL",0.0660309708766109,0.0315482122559212,0.320772928813731
"264","BRUV",2019,"Santa Rosa","den_NBLA",0.0315482122559212,0.0315482122559212,0
"265","BRUV",2019,"Santa Rosa","den_NCEP",0.0315482122559212,0.0315482122559212,0
"266","BRUV",2019,"Santa Rosa","den_OCAL",1.89361717777316,0.0315482122559212,1.77831743051025
"267","BRUV",2019,"Santa Rosa","den_OCALYOY",0.0315482122559212,0.0315482122559212,0
"268","BRUV",2019,"Santa Rosa","den_OELO",0.548789591566266,0.495833926541635,0.0440696266115041
"269","BRUV",2019,"Santa Rosa","den_OPIC",0.652237867428335,0.602976783684492,0.034105418445894
"270","BRUV",2019,"Santa Rosa","den_OTSH",0.0315482122559212,0.0315482122559212,0
"271","BRUV",2019,"Santa Rosa","den_OYB",0.0315482122559212,0.0315482122559212,0
"272","BRUV",2019,"Santa Rosa","den_OYT",0.721203384669714,0.602976783684492,0.0777571653432711
"273","BRUV",2019,"Santa Rosa","den_PATR",0.0315482122559212,0.0315482122559212,0
"274","BRUV",2019,"Santa Rosa","den_PCAL",0.0315482122559212,0.0315482122559212,0
"275","BRUV",2019,"Santa Rosa","den_PCLA",0.0315482122559212,0.0315482122559212,0
"276","BRUV",2019,"Santa Rosa","den_PCLAYOY",0.0315482122559212,0.0315482122559212,0
"277","BRUV",2019,"Santa Rosa","den_PCOE",0.0315482122559212,0.0315482122559212,0
"278","BRUV",2019,"Santa Rosa","den_PFAL",0.0315482122559212,0.0315482122559212,0
"279","BRUV",2019,"Santa Rosa","den_PFUR",0.0315482122559212,0.0315482122559212,0
"280","BRUV",2019,"Santa Rosa","den_PGLA",0.0315482122559212,0.0315482122559212,0
"281","BRUV",2019,"Santa Rosa","den_PHOL",0.0315482122559212,0.0315482122559212,0
"282","BRUV",2019,"Santa Rosa","den_PLEU",0.0315482122559212,0.0315482122559212,0
"283","BRUV",2019,"Santa Rosa","den_PMAC",0.0315482122559212,0.0315482122559212,0
"284","BRUV",2019,"Santa Rosa","den_PMEL",0.0315482122559212,0.0315482122559212,0
"285","BRUV",2019,"Santa Rosa","den_PNEB",0.0315482122559212,0.0315482122559212,0
"286","BRUV",2019,"Santa Rosa","den_PNOT",0.0315482122559212,0.0315482122559212,0
"287","BRUV",2019,"Santa Rosa","den_PPRO",0.0315482122559212,0.0315482122559212,0
"288","BRUV",2019,"Santa Rosa","den_PTRI",0.0315482122559212,0.0315482122559212,0
"289","BRUV",2019,"Santa Rosa","den_PVIO",0.0315482122559212,0.0315482122559212,0
"290","BRUV",2019,"Santa Rosa","den_RALL",0.0315482122559212,0.0315482122559212,0
"291","BRUV",2019,"Santa Rosa","den_RBIN",0.0315482122559212,0.0315482122559212,0
"292","BRUV",2019,"Santa Rosa","den_RFSP",0.16947924673868,0.138691069398778,0.087068028218805
"293","BRUV",2019,"Santa Rosa","den_RFYOY",0.0315482122559212,0.0315482122559212,0
"294","BRUV",2019,"Santa Rosa","den_RHYP",0.0315482122559212,0.0315482122559212,0
"295","BRUV",2019,"Santa Rosa","den_RJOR",0.0315482122559212,0.0315482122559212,0
"296","BRUV",2019,"Santa Rosa","den_RNIC",1.54878959156626,1.31726249797021,0.0703200935769418
"297","BRUV",2019,"Santa Rosa","den_RONSP",0.0660309708766109,0.102976783684493,-0.192991640303336
